borrower_id,loans,total_outstanding,max_days_past_due,last_report
d7ef17c14e997525da3871be2b07500fe816882f5330479e0f1da2e17402c8e3,2,133293.468,94,2025-07-08
55be3f929b1d3ed8c82046df36a4a5f36413077dac28f6f25dbc511edb94705d,1,133076.196,15,2025-07-08
65f3581dd1f1d6c0032713b1a666e0eddb16f284568f8906d3177ed6788e5d56,1,133058.134,63,2025-07-08
17724c5f8923fd2cf082186af33d025272d0f3dad63afbe94df5725b328192dd,2,133028.753,97,2025-07-08
e502cc663596947aa0b79a6463ae019a5a7122fed7590a81e220df6bfd7f671f,1,132972.554,14,2025-07-08
5be8396e9697c3869c9c431d4e7737970c4e93c4a1093e1afb20503ad9680ca7,6,132875.16,28,2025-07-08
354902ed956f9b0cf6377210c09e9b4b2b676b1093a07c56d956d70f00b2aad2,1,132640.464,81,2025-07-08
09b9afa97d36503c064ce52d4f7e0ea22b8844525aa29dda5f42b97f24155ceb,2,132624.8,13,2025-07-08
e94f50a18dc572d27be70cc279cc887f6d8ea11394b118dd7002fbe314cb7441,1,132623.557,94,2025-07-08
b1c0e1e8311b968d329ad690d3763cb0791f24e2fa8e6ed829472d9ce39f1180,1,132545.721,75,2025-07-08
e5de0b9fd96484d65a3ac91df4e59a13489736f86e14cde057d50b41637814cb,1,132450.692,77,2025-07-08
5c9252d8bd12b9652f56c3c469868f9ad4315600ec3dbb94d7d848624981a5a9,1,132364.122,50,2025-07-08
7d56f2807c2edb5de4e1e6328a1b80806529cb57f6925689a74079d02ecab4c9,1,132237.721,77,2025-07-08
e6446eb6ad9889036e1744e97344264a2300c32a2f8a077b6346402170e6632e,2,132095.953,16,2025-07-08
1b5d7dfe494efc8ed20aac43ce463a3468e9af5edf0ce9212e4b2e85d11ce1ff,1,131787.69999999998,22,2025-07-08
5c0e5a9545d0d64e8448c25993b8489a1a18f0c3dfeeea4c2504278b22da0966,1,131764.413,94,2025-07-08
d62b22972efa9abe83e2fd829eded708103a0be4c96c06f54f05e9976970c51e,1,131732.67799999999,98,2025-07-08
4b02f056e699278185de8e433b5bc91a3a0044487d5480645dbce58c1efb852c,4,131721.557,93,2025-07-08
e71294e35268ebeb0bdc4b3c376800a7dee0fa1e618fa5557f2b9b4f78a3e6f6,2,131445.6,45,2025-07-08
5425d0dca7b421b0afa1c31bee7190c47c1b6d7b2814c63f174098cf1e4e93fa,1,131413.843,94,2025-07-08
0271d1ffe6f7b1fc4fa0ecbcca5ccde57ec9316b31dc26df4f82b6b6ef588c3b,1,131403.239,59,2025-07-08
360609590f0f78abef1724c3cd9f1683174228474adf3a8f7b215cf498f5fbda,1,131374.914,56,2025-07-08
ac00cc6855498289aaf1515ee3707f904e4a8dbc53c212009f09ce187413f248,1,131329.726,77,2025-07-08
2613a846e249195fa5af366af4dbf11894bf19793a0300e1bf27b6ea3b880d5f,5,131272.13,63,2025-07-08
81140f02394fdf766dda19580cedb04ab030db74903404c6e09b6eb59e742687,1,131184.856,22,2025-07-08
0341169f2ed6ec9d5d55f26de2b93d5f1a4f00152a87373edcb7fbabeb483c96,1,130992.40000000001,13,2025-07-08
acb6e9ee6afadd403e0351a641b7f43a606dbaaaf8104ab1408003f661ee3384,1,130992.40000000001,13,2025-07-08
9e7e6756bffcdd663107eb810f1e443bfe957752652802e0bfeb1fa7c93bd7b8,1,130989.76000000001,24,2025-06-19
314bb0790fed5c96f8781786b52bd8ff7b86071432af6bf3612f6f7007293eda,2,130894.72,34,2025-07-08
d490aa8a95880063e178d353b050a7cbf8802c5b48c7a0d20ee9066c5d0f52aa,1,130716.454,27,2025-07-08
635d4e3d1905f054ef6ffcd4663f14226e303150dea066350c3455d9accadcb2,4,130644.8,68,2025-07-08
90765295c4aa698b41b6b61641dc415c2eb6db2d16776b46e8c7cf9e8187a04a,1,130499.171,77,2025-07-08
033c1a6cc82d859fdcd6e63ea98a81de9bd13786350aeff6f3c157845510e47f,3,130494.848,27,2025-07-08
7085748271fb218bb5ae2217a14037e34b07eaff2aae27c65d4d01881bbcb5cb,2,130479.745,40,2025-07-08
21c91dc1558584d747f9a10b93d8507f2ee130206cd50055e01e320a461b45e4,1,130416.0,37,2025-07-08
84a0406b1a1efa71827735e0e13c4f9ea45ca2aaba674ad964c28ad23468742a,1,130416.0,19,2025-07-08
2add183809d8162aa005fb30de59248a838bef7d9e518fedfe17351f96e02dcd,2,130396.464,62,2025-07-08
47c469ffd6b49a82889d1a5fd467096d899271fb508182dd3e464aae92040773,6,130346.48,14,2025-07-08
f58aae220b5bb1ce3ba19eae1743f79a193fcb58ae8e0c0e56c4f66955badbda,5,130278.5,27,2025-07-08
53f1670a1b4654f02c83e45c75195d5478c215014a2d5f3bd38f1ac026bc6966,1,130260.34999999999,55,2025-07-08
73dcde2aac5e79aa01b78d5e1ce1cdb963cc9b171408d2ee8fa741d05a26de7b,2,130064.22,92,2025-07-08
771b81f00e60cef3692e405578ad6090cf48860e75777cfd7a661cc828bd83df,1,130032.705,65,2025-07-08
84be418c9597447aa14f08a24227c16acad86c1e7aa1fa215b6768615d18f024,1,129988.32,19,2025-07-08
febf960a16eaf888174f9f188bced66ce3890e03c350b485f83d55dd7e2bad60,1,129988.32,19,2025-07-08
059959e7401074d85e7de6bb16317c54d8298b0fc6d8528c25d4d3f4495e7743,2,129982.644,44,2025-07-08
0fb37aa0f3b43a7706fbf37fe9f6ead7b7c829aeb158f4fde35170fb6cf292db,1,129977.87,37,2025-07-08
bb9ac02886893be719db73b9399e4ca34e13aae7645a7cbae6dd565200c29472,1,129807.91999999998,13,2025-07-08
6a6c78e635cf7d433d3fc5503411e07aa51dbc0b1aed8663d20ed06577ae69f4,2,129782.18000000001,48,2025-07-08
e337574182872205276ce5050a093acbbe3f60decf91c0917f691fc8a514c166,3,129779.408,77,2025-07-08
b5b37a546d5e59caa1798c267263a61a4bae7885f4cb14ce7bb88ca4f3b80aca,3,129679.44,74,2025-07-08
9911930d12085b702ba254501db8886f32cead8a5877565dc6a4534097003015,1,129624.352,36,2025-07-08
10dfd9e4ecef5ef833f6a753691967553d4d6ed1ebb7eeb1fc56026684c14de1,5,129586.12700000001,78,2025-07-08
b916e98675d697e4d707170fa48e97910563bf6d22e5ea6ef1b3eb1718e4d70e,1,129344.81999999999,56,2025-07-08
5396b11cc43925d91a789b216e2cd83d125888c419b95922d3bff08de85ab1c5,1,129341.696,55,2025-07-08
0c5f70ca0d96728fc32c213830b619b06305b1dbbbb5334ce00fc6adfae5beeb,1,129084.80200000001,22,2025-07-08
dc4ace5ad364f5a3db3f003e818c507852dfd93feb501e4dc9480bda4e0a26cd,2,128918.229,74,2025-07-08
af8152d2435d89def3ecb2c7ea1f92cfb8d852cdac0cfb917e410c067d73423a,1,128876.781,77,2025-07-08
a61445e4d9c351a6392b29f3f7ae3857016ff5058d15b573d2061ee66a08e891,2,128774.08499999999,71,2025-07-08
0087d54610071a76f88bf0d33fc3b7b093c1997e442708fb746e7c9182125396,1,128760.731,38,2025-07-08
9cf4c21af4397f1a840893faf6a421601b30802ae261a108b1773a40923f0d3f,1,128647.013,25,2025-07-08
a8161af4d939d7ff44ca537a2473722d0507ad7e99ad49d1fcd719eda02869aa,1,128634.0,19,2025-07-08
fd063db094cce283b1ba8f8b6d6e4f984966c8b0828dd7123ae6b76b72aa1312,1,128480.814,56,2025-07-08
5c672f555a826e3dd4b16fd366ab76ede4f14681bc3c0a950cc1adb4260be1e3,5,128357.856,25,2025-07-08
0de30f8753a1b92860d7c78f6717cffc163aeb758a8fc057f6f26b99581fddab,1,128255.974,36,2025-07-08
3917f72ed31a6dc7d302eb8c94837cbf7e4b63339ccfe2cfd698664409a8df4a,1,127896.901,93,2025-07-08
0b54ad05624151a09e0bdee743b7f45cff4901214f18697ff332e39c0b5402e4,1,127880.67599999999,88,2025-07-08
586daf9c9510e792c1e47de6041a0d11e649c747adc0406e950e35597b0f9f9b,1,127843.672,54,2025-07-08
879bc480e1393dc6acaa28a71edc465405d1073e1212dc699789fbaf7ef92824,1,127822.42,14,2025-07-08
92b6372c7a463a022641c42940985e9b0176b1a2694b1f3d1d48969c96633253,2,127604.62,69,2025-07-08
41cf1a1d8f78623fbede656e0431d7d051891c821f6d5f49ba5cc5faebcfd536,2,127598.23999999999,97,2025-07-08
10fcd1861ae7276737dbf7323bddabd3a4daaa4f725b72a8149550319bc65abd,1,127347.88,54,2025-07-08
134891ab7c2ec4eed278ff5707d40d4d0ff5da112006fd1c0233ee02d053e012,3,127264.06,35,2025-07-08
93e0949fe835665e0e1d76d94861feef0b507669a05ff8d50e529651b65eeae8,1,127244.095,54,2025-07-08
0bbdd252fe694af24b681c33c57d2f329a2d9c988de26107110f21dcdca7d28b,1,127229.652,78,2025-07-08
dca2226c0e8eb3b739b886dacc397b31f96d4061ad9d006288e3227249e9c61f,2,127225.483,53,2025-07-08
6724c2326aa3c3b1a3fa611e42bcf7233ce7b098bac103134eeaa38a78b03bbc,2,127143.522,31,2025-07-08
6fad78bbb1a5f485db0f652871539c2ac17d7d87c3d0d76f6b2938d9c1a8b069,1,126930.804,41,2025-06-10
129e99c4d49bec6722709a790c50165dc681312c0ed60b9679dbb9652e2035b9,1,126824.19200000001,15,2025-07-08
26ba2bcde9d13996207934dbbc5976742c493da63d0fc5954031749bd56ecc63,2,126819.715,93,2025-07-08
0bdf0fa0e03c93e8dd58d60ec25fe046320ca1be2118af0e60c9b093fe9b5924,1,126623.596,85,2025-06-25
503cf1cb19eac8671dca2b973d4d764ded0541d87ca554c46c5e2f287a3e580f,1,126574.536,36,2025-07-08
0c79c7c8b846a8c87138288dc9efde2026b16911af507f761830a06c388428c3,1,126526.40000000001,13,2025-07-08
769fbca71708d295e6b3ce8d739451ec8dab70795c310d1131fef8c11575e867,1,126424.09999999999,22,2025-07-08
5f56b3d45c49e2ce9122f1252616258d51f0cc7077041baae34f282905fcaf9a,5,126396.01699999999,54,2025-07-08
30b6d8e1ca031641290e410e39b42e5882c9df99a08623d4d35b6bd548970c87,1,126376.932,22,2025-07-08
b064f49e73a7caf8b2834e50c03ad7e9b03cc9a2527dadf5fdefec4af8063a53,1,126319.864,53,2025-07-08
67b30319e0f478b952056362db759a8ebf0e92aeafddd8321158d3fe569d5d55,4,126305.41,93,2025-07-08
a97f13d0ad094f0310a71c3b1aaaf21b70ea159b48f8b1b0b29a1feb64dab379,4,126262.653,67,2025-07-08
9e7d17c2119f118d8d0e9580211d22d9fadd6e8c9996fc01e05ad4a39d10fff3,2,126171.144,97,2025-07-08
d6a3bdc4c7234102ed829359950ba71d8657c91c60636b4f98bf1fa822a2f066,1,126112.514,61,2025-07-08
18df0fb2dfb16d57b4f4fb73977c78f2d12b7f0e1ab2d5b0469c59b5164f9a7e,9,126047.768,46,2025-07-08
04b6e1ea67a69b90118dddd7ba088d83fdb7145036997f177f48493f45befb89,1,126042.906,98,2025-07-08
3bc6512f992f8053cbf862831a3309447129ef11436bf3790f420bbe06502154,1,126038.15400000001,26,2025-07-08
87c5ab6f382fa61ffa5a452783749257fd2680d516f5d8277677d3ab641f089b,2,126033.886,55,2025-07-08
39131a4c47112d44072a36f49042f62bc3f0ba1578054b0880407198e96ab33e,2,125882.02,44,2025-07-08
9fe5f2bb1dd81fac799838c18df336b048fb35f98335a064ac63a9190eb35edb,1,125840.0,21,2025-07-08
f5a01f440817a517c38e5a0157b0da25075b0da0528de7dd5b574b3807245433,2,125835.59999999999,15,2025-05-11
578a568cc5ef3e1659cef51b9466ed8c68c5936f55b44ba0e907626bafaebaec,4,125796.484,70,2025-07-08
d98d8a673df5d9fcfbc761448901af45e87a484d7dd67972cf505380835d68c2,2,125742.628,39,2025-07-08
1444ed5dbe2ab87e6e64ac8212d0fbf01d4930b5b93f52d9b992b0f605e19d1d,1,125687.54,54,2025-07-08
cf293012d4a59f39f201705024eb51038745745e977fd628a7920e4d25cdedee,1,125633.64000000001,24,2025-07-08
acec8a29fd660a3c3f1adfdae780b854b49a8223aa18de7bfdf35e62ab9e583f,1,125464.856,21,2025-07-08
abd17460ad247ec7e747c6b897e50dd2e95adbc2417f55775749da8662232762,2,125373.38,78,2025-07-08
459edfac2252c2799de24ebe362b2013093412cb026bc1d6ad664f514383772d,1,125325.409,47,2025-07-08
73798adf3505dd04b0212c5564b11a758444b817a81321edba53fde842a57ec7,4,125283.433,74,2025-07-08
b668a3aedf5b5329c1be58461987dd6e15e75fabe89806b8fd96795bb8ebb8f5,1,125197.215,43,2025-07-08
0280ddd26cae69315750f056152e77345b78e29c100a69b62f157c1214e67204,2,125179.78,46,2025-07-08
1128847c63bd63bc57c3b54877a702b1b8fa7872a0baa782ab58fdd4b31189a3,1,125074.64199999999,50,2025-07-08
828d6af73a200e2b499cafaeb371c7c28cc1b89625c4c6b760b2d28772b80964,1,124909.97200000001,49,2025-07-08
8e541fcfbc040ad6421e696ea203025c0b39fc8a170c635f64a507f8f01900c0,5,124888.874,57,2025-07-08
bfc539eae208d8edfe3f5f511d90e42812aaa4acdd83105b0183549f8edcf591,4,124636.237,77,2025-07-08
29cbc8f7b0b534fe89f74556cf5b819a82cfebb856431f80e15838cc4d75230f,1,124409.15299999999,53,2025-07-08
c90a384d2b164e603424bdcfdc1503f4696e6cef8010ea58bb7ae79c961e96ab,1,124381.741,88,2025-07-08
89d5650b894dcc2483eaf1183d4b207ce1551a59d27e393f952e93e5d347af53,5,124298.482,79,2025-07-08
0f95202273c0cbe7349c6069dce0a1a642f812e0368da71845c8ab81f1e5999f,1,124205.40000000001,17,2025-05-05
02f20ce0afdafa84c68d66e0bbb4f77f08c6c75b89bd0dd94997c18fcb5efec2,2,124035.219,40,2025-07-08
eec4916f026b072187f7af6a540762335f65157570835647fa3867c00a175e39,1,123891.66900000001,60,2025-07-08
310d0bde7d54bbf71f54d0e1f3f9043fc38079095dd8a8b44b9c4ed8f54a7361,1,123793.384,38,2025-07-08
977d0f71428c8f7ae3ee64641ed44aea551a2be3847470cf9bd34b7e29e5c05f,2,123772.22,30,2025-07-08
1446f1fee6bcf65f201a0aab39818b1f7795c8f8e7c569d375f9eafb6e07a186,3,123691.17199999999,74,2025-07-08
aee9e7d398375c939972b3ee949c41e5f586c7a64f8f69b9ca6da9f433ec35b7,1,123623.621,72,2025-07-08
2003db1b97e8ce838c94fe08272bf7fa26f2dc234ec183e9bf259e652a06b43e,5,123521.761,97,2025-07-08
00086d3f4d52838af410501ea4052753534f772739d4c11a637bb2f7538be280,2,123518.307,85,2025-07-08
ed3a79334f32756f8d43c3c28724366fa7e3c4fb242c09b38981062a7aa9a41c,1,123435.455,52,2025-07-08
3a0abe4b70c4f5c9a9b8f83016565d5054d493bfd5e12752498a825f980687c0,2,123400.45300000001,52,2025-07-08
916799783dff748bae9b758f4874ca5fef922b47d73c88ca739b325c8be3846a,6,123369.125,76,2025-07-08
13d10a2fddec41bc8b89749ff4f2445f3011ff0bd8f1e3282505420ac3c92776,8,123359.951,59,2025-07-08
26d21ecba58364afee99999c9fcd103a85f2aed379ee559a6270c011afbd0105,1,123355.034,35,2025-07-08
666dcf389370b0048b0b282f62f2a0467e642ccd99fa7ee4dff3e6b641321568,1,123338.083,88,2025-07-08
ce58189c9b0c860389517b45935c2ad2c042cf14a1843aba1dc595ab399d7c9f,1,123303.818,52,2025-07-08
ae5ee628a060e890e25375a7b044fa6055c7544960fd75faedc21204c00717f9,2,123104.531,47,2025-07-08
d43ed47bdf8893b42a4d39c9280769c43fb846ebf387e988454aa6cfc6b3c7bd,1,123063.25899999999,95,2025-07-08
eb5161122162a336d1d48af5172e5e348cc489db4ce865e9b7bf5288cb3b5800,4,123002.429,98,2025-07-08
7e7b3c522b48f65609507c479281d3af628b29fc092bb944e8720a2a5c0cec27,2,122922.36,47,2025-07-08
957e3ac6d222fe65a89555eaf22831b5ea689912bed5cead09f56fe7f8efb85d,1,122799.6,20,2025-07-08
0cbb0f9da3939f25882be041f24edc03e78f6ead9496ee392668aa190b693138,1,122728.606,54,2025-07-08
6cab3570e78905606fa5ec21f892cf056afb5b5c3855e775cf548cac6865de33,3,122687.202,13,2025-07-08
52a08a37043c5144aa3b7aa7dedd4ec0ca975df8978e643df5d8258bbfba650c,1,122673.078,52,2025-07-08
15d005200b48a55fdea0a81590fbf4200048a909e31ec61ff4378ea44f993c5a,2,122436.81999999999,59,2025-07-08
4e7fca4aaf3422e3b648ed69b7b9b6b5d16a0752082facd98aa0658c0fdab7e5,1,122150.776,95,2025-07-08
40b9c8558a32ae6c02c66fa8b300befc312813852cc65aa53431007c6d805d82,9,122150.48999999999,52,2025-07-08
cf21f4307ea4d0563aaf53442d4281042d149f8b79e126f194a02e32b269419b,1,122092.344,42,2025-07-08
0c3eea816c4db482f86f3121bd073d60db7d814bfa149440493916cb02333b71,1,122084.611,74,2025-07-08
0e24e0fc26bc811808751af6ba440ec719f7df1688ef894daf3d7cb11819a42d,1,121992.717,34,2025-07-08
d74578b70b4fdae9e2cf60e794ff21212073bd11e6b802e7cdd5608a93727966,2,121946.693,93,2025-07-08
d98d457e143e79f3d7a96b3b35824f37380185610b42ff1ea93694875b54c20e,1,121883.41,65,2025-07-08
6b5619e1216c67a89c6f0f00972ab8dac5bd11e741386fa86a011be8d088870d,1,121871.277,69,2025-07-08
839d921ca4c23f1a706f94d7a6bab61662a279eeddeb0ab9794d50d06e0de16e,3,121839.52,92,2025-07-08
9c57bbcb64c702c53972e0d60e72ccc7d85e988be3201adefe54297848e0bb49,1,121806.77300000002,57,2025-07-08
c230899ee68b1c3a01e5c4cbb2e2e3f127df40e1ae8ee31720b8ca058ef7f52c,7,121804.078,36,2025-07-08
fb503cc084978b8bf64f037d230864e39ac96c8e297a0b45b0930581336f74ef,2,121779.856,40,2025-07-08
97b5812832f655860c7d343c1c0b9f09ff7573b3f7c0367b6f9ae6b2461a2f32,2,121777.513,74,2025-07-08
2bf1c3793f5b96a489befe70a52d3b066b590686f42de8dccc4ca877c5945e1d,1,121707.058,15,2025-07-08
bad57707b02dea55609dde5b2751de8fb60bff66e385407f5651b0fd289dcf06,1,121581.537,93,2025-07-08
7dedd3da7ef5161c09d5128e29c9a8fe47e20ff1d7e2e1f5544e3adb5f46c00d,3,121579.744,58,2025-07-08
7b730c57ddf6fb892d8350337d24954c97b803785da3eafc0d8926b16b8e1a4e,1,121322.861,54,2025-07-08
b448959803668966a9a155b3f27d7f1df1dccc38331a41480d37a13ed73ea8c9,4,121314.31400000001,96,2025-07-08
59b64091716c0a85a0aa481e6925d2f511ac0c848264dae90c8db0187a65f4dd,1,121312.884,25,2025-07-08
45c4c8ff4e396c3c4292feae30fb90f4378f9b27ae41b2102246d692dc7f2ed1,2,121297.616,49,2025-07-08
1d2076dedf567562917b22fa710161360bc27eaaf45633b6ea0099b097f40ae2,1,121155.738,87,2025-07-08
609069ab44999210e09f5580c82eb5829511e97d11b6a165ec77867b9752efff,2,120994.28,33,2025-07-08
125970c74235cb591a2a9eff1844d7851bb9dc431ce596e616491ab4ca3d8aec,4,120930.744,41,2025-07-08
f71b75ed482070a43d7a25d7639d0687e2cae6bd09336c7b2f81b572e00766a4,1,120927.4,21,2025-07-08
fec0398c758f22448d05421503dc86e82c528af984b0ca553dcf5a68b504c258,1,120813.22,34,2025-07-08
266be661b5e6374d0874eff75e4381ea2064f25dee9ee01ded30f5ba972498f8,1,120806.4,44,2025-07-08
2973fd25d1adf394340b8f9df8c5833b0b8ae6a56874cf973eed3f4e1df30840,6,120779.802,77,2025-07-08
c8e92c4ba4132733d00dee34212790788c8ce32c1fd9b9eabb98470f13d153a5,5,120750.19,53,2025-07-08
ce020577472afd37778171b36f1ba2d97d015419bdbd12bb3f7ab60e957d560d,1,120536.63600000001,46,2025-07-08
b9eb32bd8ef0c2790713a7d8166a5801346cef0fdee9fdee08d9053251dfa890,1,120533.842,36,2025-07-08
c05552d229e95913c9a7e8cfa081d30429c14704db93a61a15ea7fca0d1823d4,25,120367.54400000001,21,2025-07-08
4395220323aefacc6d2e0fe78d04cf5822188e4514be77e8d9f715b82cbfb6e0,1,120347.722,46,2025-07-08
53a9aa1f2450199563c6af54b8f944138228d50ed2341c56a38ea147f9e9bab9,1,120327.9,20,2025-07-08
f59347ffebacaaf0fc1be5bb4df48c8479af26851357812f05d2fa76bd6f915a,2,120169.67599999999,47,2025-07-08
7e3849a713a41ad5f3e8ec33ac545f21a6d106c591e51a4a631c7fd9b6ed83af,3,120119.99999999999,71,2025-07-08
abc8bb5e5c5a9bf216ce7e9635d73a8ecd102441e9e742c764f3de48a7c3a6b2,1,120116.447,85,2025-07-08
c9f20683df806b63b50375501f08fd6292a9c097634638bac177ea3c6faa58da,1,120094.45800000001,95,2025-07-08
efa3ef63556ab38395c39fa87e6ce398175bd5912db34516219014059696a6b2,2,120091.928,77,2025-07-08
7c8b208bae236f6e30907c1611065dc21bee4c95d67d48dcbfbe04e1f3b4e33d,1,120077.925,21,2025-07-08
05ea8ee404747420642dc2b4a95a5fdc514c1aac31631aa39a08158cb89267e4,1,119986.90000000001,19,2025-07-08
88d5b81a3b2594a4739e9377fb8b0a5897d5394e6a43819253620126b3202223,3,119931.735,96,2025-07-08
f1df166b85f0a98ac5ac81895b22df28ba8538fecd6e04f78cafcba0ca20461a,2,119908.88799999999,94,2025-07-08
2de5f39fda1e296cd1466ad164c1ab59a680a9bd154e34bdf7993fcbfc995cd3,1,119804.883,55,2025-07-08
ead02de99ded84ff7e3a99621efa3917587e5097885d21518cc8b18de3b5cb4c,1,119710.536,34,2025-07-08
4c0d8f70f5a6da079ddc96aa8b841543cbdfdd165215dd9eed30689047786ea6,1,119500.117,69,2025-07-08
40edfa2b30bc20775479ea5467be95d30289da0343beab1fee94ea5351e27379,1,119493.39600000001,56,2025-07-08
9c65c3ca7633bab681231120258d66886edbb6023111f8d269f804ac35750b3a,1,119336.173,50,2025-07-08
5bf54fe050e408244e150e901a33453bfbe11d3666888bd88711bde335da6723,1,119207.022,29,2025-07-08
43bf262bcb4ef05c5b2355e1652ca9faf366261e12b17b8d0e3a23fd84bbc5c5,1,119071.48,50,2025-07-08
4e72644a1afadee5fe51a99ea09981ff4d93a7cd23d72c720d37544aad95ac99,1,118976.0,15,2025-07-08
aa9b858ab55e6a50a0bcb9b1d824f005cf27b691583c52b268805505af8c19ca,2,118887.626,56,2025-07-08
17cfcaaa488f991613e72192b44520d992aae9a0e73002d597b41de8826fd851,3,118706.5,23,2025-07-08
7184a78dabbb0ead2d9a9b5ebf5aebb016d7e64e26dc58f14b2088f25fde0bcc,1,118677.548,50,2025-07-08
c4c953cea46396ea2234480e91cccd6ce2135e4dcaae61712932c1ade0bf7a11,1,118588.228,40,2025-07-08
db16c1fa4ddaf7b0724a52449c868baaf5a199b158f0593fd3f02215b57ca3e1,1,118575.6,25,2025-07-08
a841a7c7c90262eff35071a28d489cce5c0859d5a138c356d165c2580e14d6d4,1,118529.53199999999,84,2025-07-08
2f238977b222f8939969eff0058803505b181a8d850f5011efafc362171da20c,1,118518.40000000001,27,2025-07-08
e5f92aff1bb3aa393fc46c003663a8c5253052cd2e3ec9d9484e0860337346d3,3,118440.025,64,2025-07-03
9cde1776f69bb12e2a3dce8cbb0980dfb41e77450f4eee1c77c5bae354372cc9,1,118353.40000000001,22,2025-07-08
1d500863de79b815206c0f9e6b82182de6aeab4085cdb0d740c6de65714219d4,2,118157.369,83,2025-07-08
5c3cc2c08849fd0a0d40f837a0fa220b4cc74b9ab5fb8028821e226dfab07ba6,1,118060.8,42,2025-07-08
9d687b73b2b89375f0c91334becda39c062757eb2b9e8b0234bb1a1d626217a2,3,117997.748,56,2025-07-08
9a680fd5064f2d0185a8ade9cb4d9c21fe5f2152eb2b7534ef688dc16f5ffa82,1,117947.544,25,2025-07-08
004241f25c8b340986182ced64cadabc89ca117a1eee896dbe39a94378236a51,1,117912.157,42,2025-07-08
19ba20e44b687db0af690408389c8262f140899cb9b68ef0db322b36faa44fa7,1,117889.2,8,2025-07-01
679bcee246db2fff9666b0604221519c284ba822fc0873c6b52b6d7e48a95eff,1,117889.2,8,2025-07-08
e4974c462cd940e88fb2146895bb52fda07293fcb508ecf0c3323a116efbc484,3,117846.729,83,2025-07-08
bbaef6ea20f3e14de0ede3348fed5accc2c496f44ec31a4aecf44864bda4d18e,1,117810.176,20,2025-07-08
26b09ca34234422446dc8f0a98bfe336505c8fa90dfb8684d8cc41f107b62ccb,6,117628.5,78,2025-07-08
e0e40c3b2ba82903cd05ef287ed71bb403bf4345a320b200357efb7ac0e098ab,1,117437.87,55,2025-06-09
b8e9de89f7143100ca8e9c51a520adaab14d384c95e1b5242229c9a555a5c73e,1,117374.40000000001,17,2025-07-08
53eb31b79cccbf8788a73043c3fe5546000c5b000b0763f755bd0c59644fc517,2,117250.133,45,2025-07-08
def4424f10ddb34f0dfe77f084829c69e729d054e773232336d64f43287a50fe,1,117165.97200000001,48,2025-05-22
a0b9ae56e06b6cc2bfeed0049c54306213facad5436a2e04c5f3b5598a7e562a,1,117031.2,32,2025-07-08
8ea56ff9acc1a85c88599bb3313a4dbcdc209a4e4d3828a09043288532e8b85b,4,116996.627,87,2025-07-08
6ab4e4eba219ee87903fbd32ad9f1638a07d00df8fb1beeede077501b8658a9d,2,116978.16900000001,53,2025-07-08
8a4c5535c2f6da9b3d33520b5c3757a732648795ce1bf28c009f75aa13e00562,1,116959.843,98,2025-07-08
3831176e2daafb306ef38d42aa1e08478858f2f14fe766508714f8df5b57838a,1,116952.0,9,2025-07-08
ee06f2bdc5ca81863835de6f4f928559690595bd0e8b93bb776509bea3c80dfb,1,116952.0,9,2025-07-08
cc54161919a08d664330bc828b5f3dc6f012c71e54fc161657f1c1110ed625be,1,116952.0,19,2025-07-08
ade3724e5fbdd1b63950a71e720fd644cc481df808434b79609bedd9f796014e,1,116952.0,19,2025-07-08
f87bcca57d03e9b7af1d1538fa0547e06ff8a282946da1b61daecdf260c829a9,1,116943.398,93,2025-07-08
1736f74792ffe6a8c2b6521cad797661142f02ec30063f9c16ee7879bc0a8eed,1,116688.0,11,2025-07-08
fadf73bfed8cef5be1579ab2ac43441054536d571aacacd9885d460a772ff53f,3,116620.482,71,2025-07-08
afc724689052dc6c1bcb944eeddccafa11927831f1340678abd1132112f13703,1,116523.88,36,2025-06-25
f5de65d12c845b9c3b2ad42edcd07598cb2057eae91ed35831007c2babcee96e,1,116455.24,33,2025-07-08
8e10e6f26d42d022c75cddc67e88803e84601c18723eb51f5ed66eb4233efcb0,2,116417.95,50,2025-07-08
50c18d2105004d5cda8c05c32256db407da1f110162aead0773de0b3bcbc6b86,2,116374.192,78,2025-07-08
b4c48d3292ec720311c102a9acd663396bdaedf909368bec9bfa5b374b433595,1,116372.344,40,2025-07-08
eaf4ca0fb3d2dfc8a26b71e9eb8529ef6df493ee1a67c9810f8a5e1b98f2d51c,1,116307.87299999999,49,2025-07-08
3aad3ba3edd6455919f68af0e2c7913f7cd503324be6f7abc2dfd712ffa4423b,3,116171.0,28,2025-07-08
a6bcf7601aa0dab8f1c49c061982dfda6cbe40fcf8f5224308ce0ede0e2c98ed,1,116143.742,35,2025-07-08
e69468c25955cd33430ee744ea7a49e08ed157ed38bd0e81c99e8b8bfc559543,1,116133.996,62,2025-07-08
9f7916986b060de8068fb72162aaa0bd57b27da1733db5de0034a98d79919b28,1,116023.35800000001,33,2025-07-08
ccd4ef0aab77363ed970e229296730908d8b89404a8fce5ff20c3f8dbd998790,1,116016.912,33,2025-07-08
3c254f432a7e6ebdb61a27934cb8040a2d896c2a07cb75df9573d9f6bf21fbb0,2,115945.126,52,2025-07-08
8c8e60e4048fa77c450490af5632924184498db5a2f85a54b24e0e6f51148c3b,2,115822.52,25,2025-07-08
